Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Parallel 4A: Global & Collective Dynamics (Chair P. Sorenson),parallel,"Deviation from quark number scaling of the anisotropy parameter v2 of pions, kaons, and protons in Au+Au collisions at 200 GeV","huang, shengli",PHENIX Collaboration,Unknown,"The number of quark ($n_q$) scaling, which is manifested
as $v^{hadron}_{2}(p_T) \approx n_q*v_2(p_T/n_q)$, is an
approximate scaling that comes from the addition of the valence
quark momenta at hadronization. The observation of $n_q$ scaling
has been claimed that a partonic matter with quark-like degrees
of freedom and significant collectivity has been generated in
heavy ion collisions~\ref{1,2}. However, there are several
theoretical considerations that suggest that the $n_q$ scaling
should be violated in certain conditions. For example, the
contribution of sea quarks and gluons have been shown to affect
the $n_q$ scaling in the models including higher Fock states. And
models that consider recombination between ""thermal"" and ""shower""
partons predict centrality dependent deviations from $n_q$
scaling.

   Understanding the limits of the recombination domain is important
in relation to viscous hydrodynamics and the extraction of the
shear viscosity over entropy density ($\eta/s$) from the data, as
well as for developing a unified approach in describing jet energy
loss and high $p_T$ $v_2$. Searches for deviations from $n_q$
scaling are also important for the low-energy scan program at RHIC
as they have been considered as a signature of the transition
between sQGP formation and a hadronic system. In this talk, we
will report on high-statistics measurements of the second order
Fourier coefficient $v_2$ for identified pions, kaons and protons,
which extend to relatively high $p_T$ around 6 GeV/c. Comparisons
with published measurements of $K^{0}_{S}$ and $\Lambda$ are shown
for the different centralities. With these new measurements, the
$p_T$ limits and centrality dependence of the $n_q$ scaling
deviations are being carried out in PHENIX.

[1]V. Greco, C. M. Ko, and P. Levai, Phys. Rev. Lett. 90, 42
202302 (2003). 43

[2] D. Molnar and S. A. Voloshin, Phys. Rev.Lett. 91, 44 092301
(2003).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'shengli', 'last_name': 'huang', 'fullName': 'huang, shengli', 'id': '314339', 'affiliation': 'PHENIX Collaboration', 'emailHash': '232d72ce325894ba2f5f38f8c30e503f', 'db_id': 314339, 'person_id': 343171}"
Parallel 6B: Exploring the QCD Phase Diagram (Chair K. Rajagopal),parallel,A No-Go Theorem for Critical Phenomena in QCD at finite temperature and density,"Hidaka, Yoshimasa",RIKEN Nishina Center,Unknown,"We discuss the phase diagram of quantum chromodynamics (QCD) at finite T and finite quark chemical potential \mu. In particular, we focus on the QCD critical point(s), which has attracted considerable attention in its search at the relativistic heavy ion collision experiments. However, not only the location, but even the existence has not yet been settled.  In this talk, we show that the critical points are forbidden in flavor-symmetric QCD at finite \mu for any nonzero quark mass, as long as the coordinate (T, \mu) is outside the pion condensed phase in the corresponding phase diagram of QCD at finite isospin chemical potential \mu_I = 2\mu, if the two and higher quark loops are negligible in the thermodynamic potential and the correlation functions (The large-Nc QCD naturally satisfies this condition).

Reference
Y. Hidaka and N. Yamamoto, Phys. Rev. Lett.108, 121601 (2012).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yoshimasa', 'last_name': 'Hidaka', 'fullName': 'Hidaka, Yoshimasa', 'id': '314744', 'affiliation': 'RIKEN Nishina Center', 'emailHash': '77fdaac5501b507cfd185e8f8a84aa71', 'db_id': 314744, 'person_id': 343462}"
Parallel 6A: Heavy Flavor & Quarkonia (Chair Y. Akiba),parallel,Probing Hot and Dense Matter with c and b Measurements with PHENIX VTX Tracker,"Nouicer, Rachid",Brookhaven National Laboratory (BNL),USA,"Well-calibrated penetrating probes are essential for investigating the properties of the hot, dense medium created in high-energy nuclear collisions at RHIC. One such probe are hadrons which carry heavy flavor (charm and bottom quarks). They are a powerful tool for studying the medium because they are generated early in the reaction and subsequently propagate through the created matter.

Two very striking results have already been seen for open heavy flavor from the PHENIX experiment via the measurement of electrons from semi-leptonic decays of hadrons carrying charm or bottom quarks.  First, heavy mesons, despite their large mass, exhibit a suppression at high transverse momentum compared to that expected from p+p interactions. This suppression is found to be similar to that of light mesons which implies a substantial energy loss of fast heavy quarks while traversing the medium. Secondly, an elliptic flow is observed for heavy mesons which is comparable to that of light mesons like pions. This imply that the same heavy quarks are in fact sensitive to the pressure gradients driving hydrodynamic flow—giving new insight into the strongly coupled nature of the QGP fluid at these temperatures. In these early results, PHENIX was not able to distinguish electrons from c and b independently. In order to understand these medium effects in more detail it is imperative to directly measure the nuclear modification and the flow of c and b separately.

With the addition of the silicon vertex tracker, VTX, to PHENIX these direct measurements are now possible. We will present the latest PHENIX measurements of single electrons from beauty and charm decays, emphasizing the flow, v2, and nuclear modification factor, RAA, including the latest progress with the VTX.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rachid', 'last_name': 'Nouicer', 'fullName': 'Nouicer, Rachid', 'id': '315209', 'affiliation': 'Brookhaven National Laboratory (BNL)', 'emailHash': '3040e318e850403fd595cce07706c471', 'db_id': 315209, 'person_id': 343758}"
Parallel 3D: Pre-Equilibrium & Initial State (Chair K. Eskola),parallel,Gravitational collapse and holographic thermalization,"Chesler, Paul",MIT,USA,"A remarkable result from heavy ion collisions at the Relativistic Heavy Ion Collider and Large Hadron Collider is that, shortly after the collision event, the quark-gluon plasma produced behaves as a nearly ideal liquid.   Understanding the dynamics responsible for such rapid ""hydroization"" is a challenge using traditional perturbative field theory.   In recent years holography has emerged as a powerful tool to study non-equilibrium phenomena, mapping the dynamics of certain quantum field theories onto the dynamics of semi-classical gravity. Via holography, the production of quark-gluon plasma maps onto the process of gravitational collapse and black hole formation, with the relaxation of the black hole's gravitational field encoding hydroization of the dual quark gluon plasma.  Thermalization of the quark-gluon plasma is encoded in the thermalization of the black hole's Hawking radiation.  I will describe several processes which mimic heavy ion collisions and present results for both hydroization and thermalization times and mechanisms.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paul', 'last_name': 'Chesler', 'fullName': 'Chesler, Paul', 'id': '315421', 'affiliation': 'MIT', 'emailHash': '23ce53de5c8fc37cae51a96616c94563', 'db_id': 315421, 'person_id': 343499}"
Parallel 2B: Jets (Chair P. Jacobs),parallel,Measurements of jet suppression with ATLAS,"Angerami, Aaron Richard",Columbia University (US),USA,"The energy loss of high-pt partons through the phenomenon of jet quenching provides insight into the transport properties of the medium created in relativistic heavy ion collisions. Evidence for this energy loss was first experimentally established through observation of high-pt hadron suppression at RHIC. This observable is not ideal for detailed quenching measurements as the final state hadrons are only relatable to the jet through the fragmentation. More recently, measurements of fully reconstructed jets have been performed at the LHC. This talk presents the latest experimental results from the ATLAS collaboration on jet suppression. These results establish qualitative features of the jet quenching mechanism as experimental fact and provide constraints on models of jet energy loss.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aaron Richard', 'last_name': 'Angerami', 'fullName': 'Angerami, Aaron Richard', 'id': '315468', 'affiliation': 'Columbia University (US)', 'emailHash': '11b23fd503aed050e358aa1d92b18a9d', 'db_id': 315468, 'person_id': 343914}"
Parallel 2D: Heavy Flavor & Quarkonia (Chair J.-P. Blaizot),parallel,J/psi production at mid-rapidity in Pb-Pb collisions at 2.76 TeV,"Arsene, Ionut Cristian",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"The hot and dense nuclear matter created in nuclear collisions at relativistic energies consists of a plasma of deconfined quarks and gluons. Due to their large mass, the charm quarks are mainly formed in the first instants of the nuclear collision and will consequently experience the full history of the system. It was predicted that the strongly bound J/Ã state will be suppressed in the hot and deconfined quark-gluon plasma due to the color screening effect. This effect was already observed in Au-Au collisions at sqrt(s_NN) = 200 GeV at RHIC. It was also predicted that high production yields of charm quarks in nucleus-nucleus collisions at RHIC and especially at LHC energies will make possible (re)combination thus possibly leading to J/psi enhancement compared to lower energy nuclear collisions and to pp collisions.
ALICE measures the J/psi at mid-rapidity, |y| < 0.9, down to zero transverse momentum. The reconstruction is performed using the J/psi decay into the di-electron channel. The electron identification is done using energy loss in gaseous detectors (the Time Projection Chamber and the Transition Radiation Detector) and the time-of-flight method (Time Of Flight detector). We will present the J/psi nuclear modification factor as a function of the collision centrality. Discussions and comparisons to theoretical calculations will be provided. First results and perspectives on the J/psi production with respect to the event plane (elliptic flow) will also be shown.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ionut Cristian', 'last_name': 'Arsene', 'fullName': 'Arsene, Ionut Cristian', 'id': '315470', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': '4cfe2348bf904704c9be2a4be39b90cb', 'db_id': 315470, 'person_id': 343915}"
Parallel 5C: High pt and Jets (Chair B. Cole),parallel,A Running Coupling Explanation of the Surprisingly Transparency of the QGP at LHC,"Buzzatti, Alessandro",Columbia University,USA,"The CUJET1.0 Monte Carlo Jet Energy loss model is applied to predict the jet flavor, centrality and density dependence of the nuclear modification factor $R_{AA}$ and the elliptic flow $v_2$ at RHIC and LHC. Running coupling effects due to combined $x$, $k_\perp$ and $q_\perp$ evolution are included for the first time in the dynamical DGLV opacity expansion framework and are shown to provide a natural dynamical QCD tomographic solution to the surprising transparency$^1$ of the quark gluon plasma produced at LHC as suggested by $p_T>10$ GeV $R_{AA}$ data from ALICE, ATLAS, and CMS.
(Ref: 1: W.H.Horowitz et al, NPA872(2011)265, A.Buzzatti et al, PRL108(2012)022301, B.Betz et al arXiv:1201.0281 [nucl-th])","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alessandro', 'last_name': 'Buzzatti', 'fullName': 'Buzzatti, Alessandro', 'id': '314281', 'affiliation': 'Columbia University', 'emailHash': '66a1c20c322d9528777d1357dd3fc660', 'db_id': 314281, 'person_id': 343116}"
Parallel 1D: Heavy Flavor & Quarkonia (Chair R. Granier de Cassagnac),parallel,Heavy quark potential at non-zero temperature and quarkonium spectral functions,"Petreczky, Peter",BNL,USA,"We calculate different types of Wilson loops of temporal size 
t < 1/T at non-zero temperatures on the lattice using Highly Improved 
Staggered Quark (HISQ) action and temporal extent Nt=8 and 12.  
Unlike other static correlators which go around the periodic
boundary these Wilson loops are not related to the free energy
of static quark anti-quark pair. Therefore from the analysis of 
the Wilson loop we extract the real part of the heavy quark 
potential. We find that the extracted potential is systematically
larger than the singlet free energy calculated on the lattice.
At T>200MeV we supplement the calculated real part of the potential  
with the imaginary part obtained in perturbation theory and evaluate
the quarkonium spectral functions. We find that all quarkonium 
states except the Upsilon(1S) melt at temperatures T>300MeV.
Finally from the obtained spectral functions we calculate the
Euclidean correlation functions and compare them with available
lattice data.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Petreczky', 'fullName': 'Petreczky, Peter', 'id': '314661', 'affiliation': 'BNL', 'emailHash': '9e86ae285689f7141a31c6ea60f4bdfd', 'db_id': 314661, 'person_id': 343411}"
Parallel 7A: Heavy Flavor & Quarkonia (Chair F. Antinori),parallel,Nuclear Modification Factor and Elliptic Flow of Muons from Open Heavy Flavour Decays at Forward Rapidity in Pb-Pb Collisions at 2.76 TeV with ALICE,"Zhang, Xiaoming",Univ. Blaise Pascal Clermont-Fe. II (FR),United States,"Heavy quark production is one of the probes for investigating the properties of the high-density medium formed in heavy-ion collisions at high energy. The suppression of heavy flavour production, at high momentum, quantified via the nuclear modication factor is used to study the in-medium energy loss mechanism of heavy quarks. The measurement of the collective flow of heavy flavours provides insights on the possible thermalization of heavy quarks in the medium.
Heavy flavour production at forward rapidity is measured in ALICE using semi-muonic decays. We present results on the pt-differential nuclear modification factor RAA and elliptic flow of muons from heavy flavour decays in the rapidity range 2.5 < y < 4 in Pb-Pb collisions at sqrt(s_NN) = 2.76 TeV.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaoming', 'last_name': 'Zhang', 'fullName': 'Zhang, Xiaoming', 'id': '315127', 'affiliation': 'Univ. Blaise Pascal Clermont-Fe. II (FR)', 'emailHash': '1a86698aa97c2ee2e35e72dac52f80eb', 'db_id': 315127, 'person_id': 343708}"
Parallel 6D: Correlations & Fluctuations (Chair O. Evdokimov),parallel,Measurements of flow harmonics with the cumulant method from the ATLAS experiment,"Bold, Tomasz","AGH Univ. of Science amp; Technology, Krakow",Unknown,"The measurement of the azimuthal anisotropy of charged particles obtained with the multi-particle correlations method will be presented and compared to the results obtained with the event plane method for Pb+Pb collisions at 2.76 TeV from the ATLAS experiment. Results on flow harmonics, determined from the cumulants of up to eight-particle correlations, will be shown over a wide transverse momentum, 0.5<pT<20 GeV, pseudorapidity (|eta|<2.5) and centrality ranges. The applied cumulant approach provides a unique handle on non-flow effects and allows for the evaluation of the genuine flow fluctuations. Derived estimates of the non-flow correlations and the magnitude of flow fluctuations will be discussed.
Centrality and pseudorapidity dependence of the elliptic flow integrated down to very low pT will also be shown and compared to the LHC results as well as to low energy data. A hypothesis of the energy scaling will be examined taking advantage of the large pseudorapidity coverage of the ATLAS experiment.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tomasz', 'last_name': 'Bold', 'fullName': 'Bold, Tomasz', 'id': '315464', 'affiliation': 'AGH Univ. of Science amp; Technology, Krakow', 'emailHash': 'c86400decf25d81fa6a9e609c133e417', 'db_id': 315464, 'person_id': 343381}"
